id,source,description,host_id,host_url,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,amenity_count,zipcode,INCOME_HOUSEHOLD_MEDIAN,price_per_person,log_price,host_listing_ratio,is_entire_home,host_verification_count
54097694.0,city scrape,"You'll love this unique and romantic escape. Suitable for pre-gaming a night out or to rendezvous after a night out! Perfect for small intimate gatherings or for just you and that special someone. Folding tables, chairs and other amenities available. Great for Sip and Paints, private dinners etc. Venue is safe and secure. This space rents in hourly blocks starting at $75.00 per hour.",438504176,https://www.airbnb.com/users/show/438504176,1/2/2022,,Unknown,,50%,f,Mansion Area,1,1,"['email', 'phone']",f,t,Neighborhood highlights,SECOND WARD,,42.64683,-73.75662,Entire place,Entire home/apt,4,0.5,Half-bath,0,1,"[""Self check-in"", ""Building staff"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Indoor fireplace"", ""Kitchen"", ""Wifi"", ""Exterior security cameras on property"", ""Smoke alarm"", ""TV""]",300,1,1,1,1,1,1,1.0,1.0,,t,30,60,90,365,0,0,0,244,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,1.21,10,12207,32418,75.0,5.707110265,0.045454545,1,2
54126420.0,city scrape,"A peaceful 1-bedroom apartment nestled in a quiet residential area of Albany. minutes away fromMarket 32 and local restaurants andSt. Rose College, Downtown Albany is7-minute drive away, Albany Med just 5 minutes, and Saint Peters only 3 minutes, convenience is at your fingertips. The apartment is part of a 4-unit house, offering privacy and thick walls for a noise-free environment.Free street parking is never a problem to park.",37769478,https://www.airbnb.com/users/show/37769478,7/7/2015,"Albany, NY",within an hour,100%,99%,t,Pine Hills,15,15,"['email', 'phone']",t,t,Neighborhood highlights,TENTH WARD,,42.66261,-73.79026,Entire home,Entire home/apt,2,1.0,1 bath,1,2,"[""Iron"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Shampoo"", ""Refrigerator"", ""Long term stays allowed"", ""Essentials"", ""Portable air conditioning"", ""Toaster"", ""Cooking basics"", ""Freezer"", ""Hot water kettle"", ""Electric stove"", ""Self check-in"", ""Cleaning available during stay"", ""Clothing storage: closet and dresser"", ""Kitchen"", ""First aid kit"", ""Shower gel"", ""Hangers"", ""Wine glasses"", ""Keypad"", ""Bathtub"", ""Bed linens"", ""TV with Netflix"", ""Extra pillows and blankets"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Body soap"", ""Smoke alarm"", ""Hair dryer"", ""Free parking on premises"", ""Microwave"", ""Trash compactor"", ""Dining table"", ""Stainless steel oven"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Cleaning products"", ""Blender"", ""Dishwasher"", ""Radiant heating"", ""Dishes and silverware""]",82,1,1125,1,1,365,1125,1.0,366.8,,t,29,59,89,364,103,29,3,243,35,174,14268,6/12/2022,4/24/2025,4.75,4.78,4.78,4.86,4.95,4.82,4.73,f,11,11,0,0,2.93,44,12208,69505,41.0,4.418840608,0.5,1,2
54126421.0,city scrape,"A beautiful newly renovated 2 Bedroom apartment. 1 bedroom is set up as office with a desk and chair and also a yoga mat and workout bands. The apartment is located 3 minutes walking from Albany Med, a few steps away from Washington Park, several minutes from State offices. The area is full of great restaurants, walking distance grocery store and boutique shops.",37769478,https://www.airbnb.com/users/show/37769478,7/7/2015,"Albany, NY",within an hour,100%,99%,t,Pine Hills,15,15,"['email', 'phone']",t,t,,SIXTH WARD,,42.65422,-73.76996,Entire townhouse,Entire home/apt,2,1.0,1 bath,1,2,"[""Books and reading material"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Mini fridge"", ""Coffee"", ""Window AC unit"", ""Shampoo"", ""Refrigerator"", ""Long term stays allowed"", ""Essentials"", ""Portable air conditioning"", ""Toaster"", ""Cooking basics"", ""Freezer"", ""HDTV with Disney+, Netflix, HBO Max"", ""Hot water kettle"", ""Electric stove"", ""Self check-in"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Conditioner"", ""Clothing storage: closet and dresser"", ""Kitchen"", ""Shower gel"", ""Hangers"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Keypad"", ""Bathtub"", ""Bed linens"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Board games"", ""Smoke alarm"", ""Hair dryer"", ""Free parking on premises"", ""Microwave"", ""Trash compactor"", ""Dining table"", ""Stainless steel oven"", ""Central heating"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Free street parking"", ""Cleaning products"", ""Blender"", ""Exercise equipment: yoga mat"", ""Dishwasher"", ""Safe""]",95,1,1125,1,1,365,1125,1.0,751.2,,t,0,0,0,182,69,9,0,61,11,54,5130,3/27/2022,3/12/2025,4.93,4.93,4.96,4.96,5.0,4.87,4.88,f,11,11,0,0,1.83,51,12229,69505,47.5,4.564348191,0.5,1,2
54126427.0,city scrape,"A beautiful 1 bedroom with an office space and designated off street parking located in the heart of Albany next to Washington Park, 2min walking from Albany Med 3min drive to Saint Peters Hospital, 6 minutes from the train station, 5 minutes from the capital, walking distance to Lark street if you’re looking for restaurants or grab a drink.",37769478,https://www.airbnb.com/users/show/37769478,7/7/2015,"Albany, NY",within an hour,100%,99%,t,Pine Hills,15,15,"['email', 'phone']",t,t,,SIXTH WARD,,42.65403,-73.77056,Entire townhouse,Entire home/apt,2,1.0,1 bath,1,1,"[""Books and reading material"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Dishwasher"", ""Shampoo"", ""Refrigerator"", ""Long term stays allowed"", ""Essentials"", ""Portable air conditioning"", ""Toaster"", ""Cooking basics"", ""Freezer"", ""Electric stove"", ""Self check-in"", ""Conditioner"", ""Free driveway parking on premises \u2013 1 space"", ""Exercise equipment: stationary bike"", ""Kitchen"", ""First aid kit"", ""Shower gel"", ""Hangers"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Bathtub"", ""Bed linens"", ""Lockbox"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Private entrance"", ""Body soap"", ""Smoke alarm"", ""Hair dryer"", ""Microwave"", ""Trash compactor"", ""Dining table"", ""Central heating"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Oven"", ""Hot water"", ""Wifi"", ""Cleaning products"", ""Blender"", ""Clothing storage: walk-in closet and dresser"", ""HDTV with HBO Max, Netflix, Disney+"", ""Dishes and silverware""]",94,1,1125,1,1,365,365,1.0,365.0,,t,11,34,59,328,130,28,2,208,15,168,15792,1/8/2022,4/7/2025,4.9,4.96,4.88,4.95,4.96,4.81,4.86,f,11,11,0,0,3.22,49,12208,69505,47.0,4.553876892,0.5,1,2
54128829.0,city scrape,"This amazing Airbnb will give you all the comforts of home! Tastefully decorated with everything you need and then some!!<br /><br />-> Grab-N-Go items (Coffee, Tea, Light Snacks)<br />-> Smart LED Tvs in (2) Livingrooms & (2) Bedrooms<br />-> NordicTrack & Peloton bicycles<br />-> Smart locks with keyless entry<br />-> Fast wireless WiFi<br />-> Queen beds with premium mattresses & pillow covers<br />-> Fully equipped + utensil stocked kitchen + Keurig Coffee <br />-> Full size washer/dryer <br /><br />And much more so come and enjoy your stay!",265709295,https://www.airbnb.com/users/show/265709295,6/2/2019,"Albany, NY",within an hour,100%,95%,t,Central Avenue,2,2,"['email', 'phone']",t,f,Neighborhood highlights,SIXTH WARD,,42.65594,-73.76591,Entire townhouse,Entire home/apt,9,2.0,2 baths,2,5,"[""Books and reading material"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""Crib"", ""Dishwasher"", ""Shampoo"", ""Refrigerator"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Toaster"", ""Cooking basics"", ""Freezer"", ""Clothing storage: closet and wardrobe"", ""GE gas stove"", ""Hot water kettle"", ""Barbecue utensils"", ""Free parking garage on premises \u2013 1 space"", ""Self check-in"", ""Baking sheet"", ""Conditioner"", ""Kitchen"", ""First aid kit"", ""Smart lock"", ""Shower gel"", ""Hangers"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Private patio or balcony"", ""Room-darkening shades"", ""Exercise equipment: stationary bike, yoga mat"", ""Bathtub"", ""Bed linens"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Private entrance"", ""Body soap"", ""Private gym in building"", ""Smoke alarm"", ""Hair dryer"", ""Microwave"", ""Dining table"", ""Central heating"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Oven"", ""Hot water"", ""BBQ grill: gas"", ""Wifi"", ""Free street parking"", ""Cleaning products"", ""Blender"", ""Central air conditioning"", ""55 inch HDTV with Roku, standard cable"", ""Dishes and silverware""]",139,1,730,1,1,730,730,1.0,730.0,,t,19,35,52,317,241,44,0,196,45,255,35445,2/20/2022,3/30/2025,4.98,4.95,4.98,4.97,5.0,4.86,4.95,f,2,2,0,0,6.19,59,12210,55873,15.44444444,4.941642423,0.090909091,1,2
54150131.0,city scrape,"This charming townhouse is located in the historic district of Albany. This stay is surrounded by many great indoor and outdoor attractions. The State Capitol is a short 5 minute walk away. For those who enjoy trying new food or love their morning coffee, you can visit one of the many restaurants, bars and cafes located on Lark Street. No matter what reason you have for visiting Albany, this home away from home is the perfect stay!",432936385,https://www.airbnb.com/users/show/432936385,11/21/2021,"Albany, NY",within an hour,100%,97%,t,Center Square & Hudson/Park,1,1,"['email', 'phone']",t,t,Neighborhood highlights,SIXTH WARD,,42.65143,-73.76497,Entire townhouse,Entire home/apt,8,2.0,2 baths,3,4,"[""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""Window AC unit"", ""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Long term stays allowed"", ""Courtyard view"", ""HDTV with HBO Max, Disney+, standard cable, Amazon Prime Video, Hulu, Netflix"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Toaster"", ""Cooking basics"", ""Freezer"", ""Drying rack for clothing"", ""Hot water kettle"", ""Barbecue utensils"", ""Self check-in"", ""Baking sheet"", ""Conditioner"", ""Kitchen"", ""Washer"", ""First aid kit"", ""Pets allowed"", ""Stainless steel gas stove"", ""Portable fans"", ""Shower gel"", ""Hangers"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Bathtub"", ""Bed linens"", ""Lockbox"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Private entrance"", ""Body soap"", ""Board games"", ""BBQ grill"", ""Smoke alarm"", ""Hair dryer"", ""Clothing storage: closet"", ""Microwave"", ""Dining table"", ""Stainless steel oven"", ""Dedicated workspace"", ""City skyline view"", ""Carbon monoxide alarm"", ""Hot water"", ""Outdoor dining area"", ""Wifi"", ""Free street parking"", ""Cleaning products"", ""Blender"", ""Dishwasher"", ""Outdoor furniture"", ""Radiant heating"", ""Dishes and silverware""]",158,1,1125,1,1,1125,1125,1.0,1125.0,,t,6,12,29,293,214,82,3,172,79,255,40290,3/20/2022,4/17/2025,4.98,4.99,4.95,4.99,5.0,4.95,4.98,f,1,1,0,0,5.63,60,12210,55873,19.75,5.068904202,0.045454545,1,2
54369238.0,city scrape,Your family will be close to everything when you stay at this centrally-located place.,152762198,https://www.airbnb.com/users/show/152762198,9/30/2017,"Albany, NY",within an hour,100%,99%,t,Pine Hills,9,17,"['email', 'phone']",t,t,Neighborhood highlights,NINTH WARD,,42.65578,-73.78641,Entire townhouse,Entire home/apt,6,1.5,1.5 baths,2,2,"[""Iron"", ""Coffee"", ""Coffee maker"", ""Suave shampoo"", ""Ethernet connection"", ""Refrigerator"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Hot water kettle"", ""Electric stove"", ""Self check-in"", ""Baking sheet"", ""Suave conditioner"", ""Kitchen"", ""Washer"", ""First aid kit"", ""Patio or balcony"", ""Shower gel"", ""Hangers"", ""Ceiling fan"", ""Free dryer \u2013 In unit"", ""TV"", ""Standalone high chair"", ""Bathtub"", ""Bed linens"", ""Backyard"", ""Lockbox"", ""Suave  body soap"", ""Fire extinguisher"", ""Private entrance"", ""Board games"", ""Smoke alarm"", ""Air conditioning"", ""Hair dryer"", ""Clothing storage: closet"", ""Free parking on premises"", ""Microwave"", ""Dining table"", ""Heating"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Oven"", ""Hot water"", ""Outdoor dining area"", ""Wifi"", ""Cleaning products"", ""Dishwasher"", ""Dishes and silverware""]",97,3,365,3,3,1125,1125,3.0,1125.0,,t,17,39,56,143,52,21,2,143,12,126,12222,9/26/2022,4/27/2025,4.92,4.92,4.9,4.96,4.98,4.81,4.88,f,9,9,0,0,1.64,49,12208,69505,16.16666667,4.584967479,0.409090909,1,2
54369240.0,city scrape,Keep it simple at this peaceful and centrally-located apartment.,152762198,https://www.airbnb.com/users/show/152762198,9/30/2017,"Albany, NY",within an hour,100%,99%,t,Pine Hills,9,17,"['email', 'phone']",t,t,,TENTH WARD,,42.65905,-73.77964,Entire rental unit,Entire home/apt,3,1.0,1 bath,1,1,"[""Iron"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Essentials"", ""Toaster"", ""Cooking basics"", ""Freezer"", ""GE stainless steel oven"", ""Hot water kettle"", ""Self check-in"", ""Dishes and silverware"", ""Baking sheet"", ""58 inch HDTV with Amazon Prime Video, Fire TV, HBO Max, Disney+, Apple TV, Netflix, Roku, Hulu"", ""Suave  shampoo"", ""Kitchen"", ""GE stainless steel gas stove"", ""Ceiling fan"", ""Hangers"", ""Room-darkening shades"", ""Suave  conditioner"", ""Bed linens"", ""Lockbox"", ""Suave  body soap"", ""Board games"", ""Smoke alarm"", ""Air conditioning"", ""Hair dryer"", ""Clothing storage: closet"", ""Microwave"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Free street parking"", ""Cleaning products"", ""Laundromat nearby"", ""Dishwasher"", ""Radiant heating"", ""Ge refrigerator"", ""Safe""]",77,3,365,3,3,1125,1125,3.0,1125.0,,t,23,47,50,322,53,12,0,202,16,72,5544,5/25/2022,3/31/2025,4.81,4.85,4.91,4.89,4.98,4.47,4.77,t,9,9,0,0,1.48,42,12208,69505,25.66666667,4.356708827,0.409090909,1,2
5.59e+17,city scrape,"Enjoy Pine Hills, one of the last walking communities in Albany. Walking distance to many popular restaurants, food market, hospitals, parks, schools, movie theater, pharmacy, library and laundromat. <br />Keep it simple at this peaceful, private and centrally-located place.",433884293,https://www.airbnb.com/users/show/433884293,11/28/2021,,Unknown,,0%,f,Pine Hills,1,2,"['email', 'phone']",t,t,,NINTH WARD,,42.66062,-73.79112,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,2,"[""Iron"", ""Single level home"", ""Coffee"", ""Coffee maker"", ""Shampoo"", ""Clothing storage: dresser"", ""Refrigerator"", ""Long term stays allowed"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Self check-in"", ""Conditioner"", ""Kitchen"", ""First aid kit"", ""Portable fans"", ""TV"", ""Bed linens"", ""Lockbox"", ""Extra pillows and blankets"", ""Stove"", ""Fire extinguisher"", ""Private entrance"", ""Body soap"", ""Bluetooth sound system"", ""Smoke alarm"", ""Hair dryer"", ""Bikes"", ""Free parking on premises"", ""Microwave"", ""Dining table"", ""Heating"", ""Exercise equipment"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Oven"", ""Hot water"", ""Wifi"", ""Free street parking"", ""Cleaning products"", ""Laundromat nearby"", ""Dishes and silverware""]",68,6,1125,5,6,1125,1125,5.9,1125.0,,t,28,58,88,363,2,0,0,242,0,0,0,10/22/2022,6/26/2023,3.0,3.0,3.0,4.0,4.0,4.5,3.0,f,1,1,0,0,0.06,42,12208,69505,34.0,4.234106505,0.045454545,1,2
5.81e+17,city scrape,"One-of-a-kind UNIQUE open loft apt with 13 ft ceilings, fully stocked kitchen, newly renovated walk-in shower and in-unit washer and dryer. This spacious loft comes with a queen size bed, smart TV and heat/AC. <br /><br />This unit is located on the main level of the building and is extremely spacious!<br /><br />***Important**<br />To prevent underage parties, weekend bookings are only available for 25+. When reserving, please share a photo of your ID that matches your name on Airbnb or your LinkedIn profile link.",47625981,https://www.airbnb.com/users/show/47625981,10/28/2015,"Albany, NY",within an hour,97%,97%,f,Mansion Area,19,19,"['email', 'phone']",t,t,Neighborhood highlights,THIRD WARD,,42.65848,-73.76359,Entire loft,Entire home/apt,2,1.0,1 bath,0,1,"[""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Self check-in"", ""Conditioner"", ""Kitchen"", ""Washer"", ""First aid kit"", ""Private patio or balcony"", ""Free dryer \u2013 In unit"", ""TV"", ""Bed linens"", ""Lockbox"", ""Stove"", ""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning"", ""Hair dryer"", ""Free parking on premises"", ""Microwave"", ""Dining table"", ""Heating"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Cleaning products"", ""Dishwasher"", ""Dishes and silverware""]",92,1,365,1,2,1125,1125,1.3,1125.0,,t,29,59,86,357,45,6,0,237,6,36,3312,3/19/2022,3/23/2025,4.69,4.78,4.58,4.87,4.78,4.04,4.62,f,18,18,0,0,1.18,37,12210,55873,46.0,4.532599493,0.818181818,1,2
5.88e+17,city scrape,"Newly renovated one bedroom, loft style apartment. Centrally located in the Mansion neighborhood in albany. Huge spacious open layout with walk in closet. Big screen tvs, with super fast internet (400 mps). On-site laundry, with locked off street parking. Spectacular views of downtown Albany. Walking distance to empire state plaza, the egg, times union, and excellent bars, restaurants, and delis. Great value for anyone staying in albany long or short term.",353498132,https://www.airbnb.com/users/show/353498132,7/4/2020,"Albany, NY",within a day,90%,89%,t,Mansion Area,6,6,"['email', 'phone']",t,t,,SECOND WARD,,42.64441,-73.75647,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Iron"", ""Coffee maker: Keurig coffee machine"", ""Refrigerator"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Essentials"", ""Toaster"", ""Cooking basics"", ""Freezer"", ""Free dryer \u2013 In building"", ""Hot water kettle"", ""Free driveway parking on premises \u2013 1 space"", ""Kitchen"", ""Hangers"", ""Wine glasses"", ""TV"", ""Host greets you"", ""Extra pillows and blankets"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In building"", ""Microwave"", ""Stainless steel oven"", ""Central heating"", ""Dedicated workspace"", ""City skyline view"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 421 Mbps"", ""Hot water"", ""Gas stove"", ""Free street parking"", ""Cleaning products"", ""Central air conditioning"", ""Dishwasher"", ""Dishes and silverware""]",118,13,365,13,13,365,365,13.0,365.0,,t,0,4,4,268,13,3,0,148,4,78,9204,6/24/2022,11/9/2024,5.0,5.0,4.92,5.0,5.0,4.46,5.0,f,6,6,0,0,0.37,35,12202,49684,59.0,4.779123493,0.272727273,1,2
5.93e+17,city scrape,"This is Albany’s best! Enjoy a cozy stay in one of Albany’s oldest and most unique homes. This historic farmhouse was built in 1821 and completely restored and renovated in 2010. Your room is the master suite complete with a deep soaking tub, remote controlled gas fireplace, king size bed, single pull out American Leather couch, and double sinks. The pool is open from May until October. Hot tub is open year round. Enjoy a perfect romantic getaway!",382970529,https://www.airbnb.com/users/show/382970529,1/4/2021,"Albany, NY",within an hour,100%,99%,t,Melrose,14,25,"['email', 'phone']",t,t,Neighborhood highlights,THIRTEENTH WARD,,42.66911,-73.79869,Private room in home,Private room,2,1.0,1 private bath,1,2,"[""Books and reading material"", ""Iron"", ""Mini fridge"", ""Coffee"", ""Luggage dropoff allowed"", ""Wolf electric stove"", ""Coffee maker"", ""Shared hot tub"", ""Indoor fireplace: gas"", ""Hammock"", ""Shampoo"", ""Refrigerator"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Essentials"", ""Toaster"", ""Cooking basics"", ""Freezer"", ""Free dryer \u2013 In building"", ""Hot water kettle"", ""Barbecue utensils"", ""Self check-in"", ""Cleaning available during stay"", ""Baking sheet"", ""Lock on bedroom door"", ""Clothing storage: closet and dresser"", ""Kitchen"", ""Wolf stainless steel oven"", ""Portable fans"", ""Shower gel"", ""Hangers"", ""Wine glasses"", ""Keypad"", ""Room-darkening shades"", ""Boston acoustics  sound system"", ""Bathtub"", ""Outdoor shower"", ""Bed linens"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Fire extinguisher"", ""Body soap"", ""Board games"", ""BBQ grill"", ""Smoke alarm"", ""55 inch HDTV"", ""Free washer \u2013 In building"", ""Pool table"", ""Hair dryer"", ""Free parking on premises"", ""Fire pit"", ""Shared outdoor pool - available seasonally, open 24 hours, heated, pool toys"", ""Shared patio or balcony"", ""Microwave"", ""Bread maker"", ""Sun loungers"", ""Dining table"", ""Paid parking lot on premises"", ""Heating"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Hot water"", ""Outdoor dining area"", ""Wifi"", ""Free street parking"", ""Cleaning products"", ""Blender"", ""Laundromat nearby"", ""Central air conditioning"", ""Shared backyard \u2013 Fully fenced"", ""Dishwasher"", ""Pool view"", ""Fireplace guards"", ""Dishes and silverware""]",88,1,60,1,2,1125,1125,1.1,1125.0,,t,20,34,55,55,119,25,1,55,41,150,13200,7/5/2022,4/21/2025,4.97,4.93,5.0,4.87,4.97,4.94,4.94,f,14,4,10,0,3.46,75,12203,80055,44.0,4.48863637,0.636363636,0,2
6.17e+17,city scrape,"Discover Lark Street - A Hip Albany Neighborhood. With countless restaurants, cafes, art galleries, special events, and more, this funky arts and entertainment district is a major Albany hotspot. The Iconic Downtown Apartment is a beautifully renovated 1850s era 4 - story brick building, in the heart of Lark Street, and a perfect oasis to relax and explore. We have taken ample time to carefully craft this space with tasteful décor, to maximize its potential and ensure your enjoyment",433096110,https://www.airbnb.com/users/show/433096110,11/22/2021,"Saratoga Springs, NY",within an hour,100%,93%,t,New Scotland,4,5,"['email', 'phone']",t,t,Neighborhood highlights,SIXTH WARD,,42.65353,-73.7679,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Iron"", ""Heating - split type ductless system"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Ethernet connection"", ""Shampoo"", ""Refrigerator"", ""Exterior security cameras on property"", ""Essentials"", ""Portable air conditioning"", ""Toaster"", ""Cooking basics"", ""Freezer"", ""Hot water kettle"", ""Self check-in"", ""Baking sheet"", ""Conditioner"", ""Kitchen"", ""First aid kit"", ""Pets allowed"", ""Smart lock"", ""Portable fans"", ""Ceiling fan"", ""Hangers"", ""Wine glasses"", ""Room-darkening shades"", ""Bathtub"", ""Bed linens"", ""Portable heater"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Private entrance"", ""Body soap"", ""Smoke alarm"", ""Stainless steel electric stove"", ""Hair dryer"", ""60 inch HDTV with Hulu"", ""Shared patio or balcony"", ""Microwave"", ""Dining table"", ""Indoor fireplace: electric"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Oven"", ""Hot water"", ""Wifi"", ""Free street parking"", ""Cleaning products"", ""Laundromat nearby"", ""Clothing storage"", ""Dishes and silverware""]",98,1,28,1,1,28,28,1.0,28.0,,t,13,34,58,326,171,47,5,205,56,255,24990,5/8/2022,4/27/2025,4.91,4.96,4.85,4.95,4.95,4.8,4.88,f,3,3,0,0,4.7,51,12210,55873,49.0,4.59511985,0.136363636,1,2
6.19e+17,city scrape,"Luxury apartment in an historic preserved building. <br /><br />Very well kept, clean, organized and specious apartment. high floor,  great view and light.<br /><br />All new appliances + hardwood floor. <br /><br />Big bedroom with a king sized bed, a guest bedroom / office with a queen sized airbed, enormous living room with stained glass windows, huge well equipped kitchen and charming balcony.<br /><br />Best location in Albany: Beautiful view of Washington Park,  walking distance anywhere + tons of comfort while staying in!",2554853,https://www.airbnb.com/users/show/2554853,6/5/2012,"New York, NY",within a day,83%,73%,f,Midtown East,2,2,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,SIXTH WARD,,42.65547943,-73.76625061,Entire loft,Entire home/apt,3,1.0,1 bath,2,3,"[""Books and reading material"", ""Park view"", ""Iron"", ""Window guards"", ""Coffee"", ""Paid parking lot on premises \u2013 20 spaces"", ""Shampoo"", ""Refrigerator"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Essentials"", ""Cooking basics"", ""Outdoor playground"", ""Drying rack for clothing"", ""Hot water kettle"", ""Self check-in"", ""Baking sheet"", ""Conditioner"", ""Paid parking lot off premises"", ""Kitchen"", ""First aid kit"", ""Shower gel"", ""Hangers"", ""Mosquito net"", ""Wine glasses"", ""Private patio or balcony"", ""Indoor fireplace"", ""Outlet covers"", ""Stainless steel stove"", ""Garden view"", ""Bathtub"", ""Bed linens"", ""Backyard"", ""Lockbox"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Fire extinguisher"", ""Body soap"", ""Google Soeakers Bluetooth sound system"", ""Smoke alarm"", ""Free washer \u2013 In building"", ""Air conditioning"", ""55 inch TV with Amazon Prime Video, Chromecast, HBO Max, Netflix, Roku"", ""Microwave"", ""Dining table"", ""Stainless steel oven"", ""Central heating"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Hot water"", ""Outdoor dining area"", ""Wifi"", ""Free street parking"", ""Cleaning products"", ""Laundromat nearby"", ""Dishwasher"", ""Paid dryer \u2013 In building"", ""Clothing storage"", ""Exercise equipment: free weights"", ""Dishes and silverware""]",136,5,61,4,4,61,61,4.0,61.0,,t,28,58,88,267,8,2,0,242,2,20,2720,11/5/2022,2/18/2025,5.0,5.0,4.75,4.88,5.0,5.0,4.88,f,1,1,0,0,0.26,61,12210,55873,45.33333333,4.919980926,0.045454545,1,3
